system_id,timezone,station_id,name,short_name,lat,lon,capacity
Bixi_MTL,America/Montreal,803,Bixi_MTL,8126,0.0,0.0,2
Bixi_MTL,America/Montreal,802,Bixi_MTL,8090,45.5684203464,-73.7468728423,23
Bixi_MTL,America/Montreal,801,Bixi_MTL,8153,0.0,0.0,3
Bixi_MTL,America/Montreal,800,Bixi_MTL,8132,0.0,0.0,3
Bixi_MTL,America/Montreal,799,Bixi_MTL,8097,0.0,0.0,2
Bixi_MTL,America/Montreal,798,Bixi_MTL,8166,45.5597052681,-73.5515543818,25
Bixi_MTL,America/Montreal,797,Bixi_MTL,8098,45.5534000891,-73.6622545123,15
Bixi_MTL,America/Montreal,796,Bixi_MTL,8091,45.5604898518,-73.7091851234,3
Bixi_MTL,America/Montreal,795,Bixi_MTL,8131,0.0,0.0,3
Bixi_MTL,America/Montreal,794,Bixi_MTL,8133,45.5160139404,-73.6082428694,15
Bixi_MTL,America/Montreal,793,Bixi_MTL,8172,0.0,0.0,3
Bixi_MTL,America/Montreal,792,Bixi_MTL,8165,45.5286305486,-73.6773124337,15
Bixi_MTL,America/Montreal,791,Bixi_MTL,8084,45.5600744094,-73.6812525988,19
Bixi_MTL,America/Montreal,790,Bixi_MTL,8083,45.5581429929,-73.719420433,23
Bixi_MTL,America/Montreal,789,Bixi_MTL,8107,45.4460609218,-73.6507994682,2
Bixi_MTL,America/Montreal,788,Bixi_MTL,8109,45.4383671393,-73.715466857,2
Bixi_MTL,America/Montreal,787,Bixi_MTL,8108,45.439823821,-73.6948782206,15
Bixi_MTL,America/Montreal,786,Bixi_MTL,8148,45.5131775825,-73.7130609155,19
Bixi_MTL,America/Montreal,785,Bixi_MTL,8144,45.5175830637,-73.7266141176,19
Bixi_MTL,America/Montreal,784,Bixi_MTL,8096,45.516902512,-73.5272455215,15
Bixi_MTL,America/Montreal,783,Bixi_MTL,8145,45.502989,-73.689113,19
Bixi_MTL,America/Montreal,782,Bixi_MTL,8095,45.610926629,-73.5467344522,19
Bixi_MTL,America/Montreal,781,Bixi_MTL,8094,45.6027276,-73.5579303,11
Bixi_MTL,America/Montreal,780,Bixi_MTL,8104,45.4305431446,-73.6690244079,25
Bixi_MTL,America/Montreal,779,Bixi_MTL,8105,45.4365682707,-73.7083697319,19
Bixi_MTL,America/Montreal,778,Bixi_MTL,8106,45.4380555038,-73.6727392673,19
Bixi_MTL,America/Montreal,777,Bixi_MTL,8151,45.5794056904,-73.6025887728,15
Bixi_MTL,America/Montreal,776,Bixi_MTL,8128,45.5939850349,-73.6376720667,21
Bixi_MTL,America/Montreal,775,Bixi_MTL,8150,45.5904902,-73.5902694,19
Bixi_MTL,America/Montreal,774,Bixi_MTL,8141,45.579346,-73.570601,15
Bixi_MTL,America/Montreal,773,Bixi_MTL,8152,45.5864002,-73.5952181,19
Bixi_MTL,America/Montreal,772,Bixi_MTL,8162,45.5616903,-73.610512,15
Bixi_MTL,America/Montreal,771,Bixi_MTL,8149,45.5200557245,-73.67795147,15
Bixi_MTL,America/Montreal,770,Bixi_MTL,8147,45.5259138182,-73.6891114712,19
Bixi_MTL,America/Montreal,769,Bixi_MTL,8146,45.5040376698,-73.7044429779,23
Bixi_MTL,America/Montreal,768,Bixi_MTL,8129,45.6062348,-73.6287838,19
Bixi_MTL,America/Montreal,762,Bixi_MTL,8022,45.5147342942,-73.6914490163,15
Bixi_MTL,America/Montreal,761,Bixi_MTL,8079,45.5508197921,-73.6208868027,15
Bixi_MTL,America/Montreal,760,Bixi_MTL,8069,45.5061758415,-73.7111860514,19
Bixi_MTL,America/Montreal,759,Bixi_MTL,8014,45.5953039718,-73.5509562492,3
Bixi_MTL,America/Montreal,758,Bixi_MTL,8049,45.5832878788,-73.6327636242,15
Bixi_MTL,America/Montreal,757,Bixi_MTL,8075,45.528000166,-73.6192358493,15
Bixi_MTL,America/Montreal,756,Bixi_MTL,8074,45.5039816855,-73.6228394508,26
Bixi_MTL,America/Montreal,755,Bixi_MTL,8078,45.5575131995,-73.6017948389,15
Bixi_MTL,America/Montreal,754,Bixi_MTL,8024,45.4452719288,-73.624483645,15
Bixi_MTL,America/Montreal,753,Bixi_MTL,8067,45.5303174,-73.5548669,15
Bixi_MTL,America/Montreal,752,Bixi_MTL,8036,45.5394606397,-73.5760563612,17
Bixi_MTL,America/Montreal,751,Bixi_MTL,8054,45.5393239926,-73.5958784447,19
Bixi_MTL,America/Montreal,750,Bixi_MTL,8055,45.5545638282,-73.5961568356,19
Bixi_MTL,America/Montreal,749,Bixi_MTL,8033,45.5316340374,-73.5682457685,19
Bixi_MTL,America/Montreal,748,Bixi_MTL,8034,45.5375266425,-73.5751244333,11
Bixi_MTL,America/Montreal,747,Bixi_MTL,8039,45.477605,-73.573775,19
Bixi_MTL,America/Montreal,746,Bixi_MTL,8038,45.4751932626,-73.580943346,19
Bixi_MTL,America/Montreal,745,Bixi_MTL,8026,45.4433505664,-73.716904521,19
Bixi_MTL,America/Montreal,744,Bixi_MTL,8031,45.4297109645,-73.6338834465,15
Bixi_MTL,America/Montreal,742,Bixi_MTL,8032,45.5251551804,-73.5856359406,15
Bixi_MTL,America/Montreal,741,Bixi_MTL,8035,45.5338506598,-73.5789115727,15
Bixi_MTL,America/Montreal,740,Bixi_MTL,8071,45.5169262103,-73.5642573237,15
Bixi_MTL,America/Montreal,739,Bixi_MTL,8046,45.5880821706,-73.6322230786,15
Bixi_MTL,America/Montreal,738,Bixi_MTL,8073,45.5648112924,-73.5958041251,19
Bixi_MTL,America/Montreal,737,Bixi_MTL,8048,45.6145192482,-73.6122447252,15
Bixi_MTL,America/Montreal,736,Bixi_MTL,8023,45.490628,-73.628878,11
Bixi_MTL,America/Montreal,735,Bixi_MTL,8051,45.5157750539,-73.6006093025,15
Bixi_MTL,America/Montreal,734,Bixi_MTL,8016,45.604607,-73.547019,3
Bixi_MTL,America/Montreal,733,Bixi_MTL,8070,45.4953717154,-73.5685890913,15
Bixi_MTL,America/Montreal,732,Bixi_MTL,8030,45.438544051,-73.6202162504,15
Bixi_MTL,America/Montreal,731,Bixi_MTL,8058,45.5883029657,-73.5778372144,15
Bixi_MTL,America/Montreal,730,Bixi_MTL,8028,45.4403470127,-73.7023133039,15
Bixi_MTL,America/Montreal,729,Bixi_MTL,8063,45.521894275,-73.5572505893,19
Bixi_MTL,America/Montreal,728,Bixi_MTL,8047,45.5983685719,-73.6361002922,15
Bixi_MTL,America/Montreal,727,Bixi_MTL,8061,45.5716273652,-73.5920476913,15
Bixi_MTL,America/Montreal,726,Bixi_MTL,8041,45.4529079277,-73.5891859141,19
Bixi_MTL,America/Montreal,725,Bixi_MTL,8037,45.4597530566,-73.5964214355,15
Bixi_MTL,America/Montreal,724,Bixi_MTL,8043,45.5717982258,-73.5415497422,15
Bixi_MTL,America/Montreal,723,Bixi_MTL,8060,45.4970756249,-73.6186310649,19
Bixi_MTL,America/Montreal,722,Bixi_MTL,8027,45.4397786531,-73.681370616,15
Bixi_MTL,America/Montreal,721,Bixi_MTL,8025,45.4374599878,-73.6935317516,15
Bixi_MTL,America/Montreal,720,Bixi_MTL,8062,45.4250596662,-73.6495991796,19
Bixi_MTL,America/Montreal,719,Bixi_MTL,8029,45.4328943664,-73.5968528688,15
Bixi_MTL,America/Montreal,718,Bixi_MTL,8053,45.5415485046,-73.5650123656,15
Bixi_MTL,America/Montreal,717,Bixi_MTL,8068,45.5129938566,-73.6824984848,25
Bixi_MTL,America/Montreal,716,Bixi_MTL,8059,45.5223414982,-73.721678853,11
Bixi_MTL,America/Montreal,715,Bixi_MTL,8057,45.5003388253,-73.6826205254,15
Bixi_MTL,America/Montreal,713,Bixi_MTL,8077,45.5668693454,-73.6410167813,15
Bixi_MTL,America/Montreal,712,Bixi_MTL,8076,45.5481363889,-73.6243401468,15
Bixi_MTL,America/Montreal,711,Bixi_MTL,8021,45.4597610757,-73.6447745562,19
Bixi_MTL,America/Montreal,710,Bixi_MTL,8066,45.4479158122,-73.5838186741,19
Bixi_MTL,America/Montreal,709,Bixi_MTL,8072,45.5692509594,-73.6364262343,15
Bixi_MTL,America/Montreal,708,Bixi_MTL,8064,45.472561003,-73.5699892044,19
Bixi_MTL,America/Montreal,707,Bixi_MTL,8065,45.4391446526,-73.5917365551,15
Bixi_MTL,America/Montreal,706,Bixi_MTL,8020,45.4827424589,-73.6349791288,15
Bixi_MTL,America/Montreal,705,Bixi_MTL,8042,45.6059017319,-73.5343694687,15
Bixi_MTL,America/Montreal,704,Bixi_MTL,8045,45.6046208377,-73.5159963369,15
Bixi_MTL,America/Montreal,703,Bixi_MTL,8019,45.4718819936,-73.6400216818,23
Bixi_MTL,America/Montreal,702,Bixi_MTL,8018,45.4690264732,-73.6095370352,15
Bixi_MTL,America/Montreal,701,Bixi_MTL,8013,45.5460355901,-73.6465984583,19
Bixi_MTL,America/Montreal,700,Bixi_MTL,8011,45.5783318462,-73.6559540033,19
Bixi_MTL,America/Montreal,699,Bixi_MTL,8010,45.526765,-73.730423,19
Bixi_MTL,America/Montreal,698,Bixi_MTL,8044,45.5409997166,-73.5582625866,15
Bixi_MTL,America/Montreal,697,Bixi_MTL,8040,45.470366,-73.589816,27
Bixi_MTL,America/Montreal,696,Bixi_MTL,8017,45.4904944218,-73.6385223269,15
Bixi_MTL,America/Montreal,695,Bixi_MTL,8015,45.5169478236,-73.6263155937,15
Bixi_MTL,America/Montreal,694,Bixi_MTL,8012,45.5319435901,-73.7136054039,13
Bixi_MTL,America/Montreal,693,Bixi_MTL,8052,45.6174997831,-73.6060112715,11
Bixi_MTL,America/Montreal,692,Bixi_MTL,8056,45.5297264228,-73.6017841101,21
Bixi_MTL,America/Montreal,688,Bixi_MTL,8082,0.0,0.0,1
Bixi_MTL,America/Montreal,687,Bixi_MTL,8081,45.552337428,-73.7074899673,15
Bixi_MTL,America/Montreal,686,Bixi_MTL,8080,45.5594955029,-73.6989176273,15
Bixi_MTL,America/Montreal,685,Bixi_MTL,7153,45.5684396189,-73.6752020941,19
Bixi_MTL,America/Montreal,684,Bixi_MTL,7152,45.5626682483,-73.6923623085,27
Bixi_MTL,America/Montreal,683,Bixi_MTL,7151,45.5707266093,-73.7370860205,19
Bixi_MTL,America/Montreal,682,Bixi_MTL,7150,45.5518864439,-73.7444400787,15
Bixi_MTL,America/Montreal,681,Bixi_MTL,6437,45.4818401936,-73.5953789949,15
Bixi_MTL,America/Montreal,676,Bixi_MTL,7149,45.562440084,-73.5953333974,11
Bixi_MTL,America/Montreal,675,Bixi_MTL,7148,45.5598836769,-73.6335682869,35
Bixi_MTL,America/Montreal,674,Bixi_MTL,7147,45.5357088162,-73.6196234822,23
Bixi_MTL,America/Montreal,673,Bixi_MTL,7146,45.4922590581,-73.5694152117,23
Bixi_MTL,America/Montreal,672,Bixi_MTL,7145,45.4533187655,-73.5767751932,15
Bixi_MTL,America/Montreal,671,Bixi_MTL,7144,45.4649220707,-73.5667260827,15
Bixi_MTL,America/Montreal,670,Bixi_MTL,7143,45.4469344848,-73.5721993446,27
Bixi_MTL,America/Montreal,669,Bixi_MTL,7142,45.4568231875,-73.5468041897,14
Bixi_MTL,America/Montreal,668,Bixi_MTL,7141,45.4788885281,-73.5819894075,19
Bixi_MTL,America/Montreal,667,Bixi_MTL,7140,45.4891857161,-73.5719002783,55
Bixi_MTL,America/Montreal,666,Bixi_MTL,7139,45.5091899863,-73.6603206396,15
Bixi_MTL,America/Montreal,665,Bixi_MTL,7138,45.5877779669,-73.5693535209,15
Bixi_MTL,America/Montreal,664,Bixi_MTL,7137,45.5793493704,-73.5816809535,22
Bixi_MTL,America/Montreal,663,Bixi_MTL,7136,45.506843159,-73.6817568541,27
Bixi_MTL,America/Montreal,662,Bixi_MTL,7135,45.5225248411,-73.6914396286,23
Bixi_MTL,America/Montreal,661,Bixi_MTL,7134,45.4899792166,-73.589322567,23
Bixi_MTL,America/Montreal,660,Bixi_MTL,7133,45.5089785221,-73.6985635757,27
Bixi_MTL,America/Montreal,659,Bixi_MTL,7132,45.4804670644,-73.611223083,15
Bixi_MTL,America/Montreal,658,Bixi_MTL,7131,45.5196217625,-73.6662483215,27
Bixi_MTL,America/Montreal,657,Bixi_MTL,7130,45.5084390498,-73.6729645729,17
Bixi_MTL,America/Montreal,656,Bixi_MTL,7129,45.5125592087,-73.6770106852,31
Bixi_MTL,America/Montreal,655,Bixi_MTL,7128,45.519539483,-73.6851632595,23
Bixi_MTL,America/Montreal,654,Bixi_MTL,7127,45.527650098,-73.6122997105,15
Bixi_MTL,America/Montreal,653,Bixi_MTL,7126,45.5717897767,-73.5643149912,19
Bixi_MTL,America/Montreal,652,Bixi_MTL,7125,45.5683302167,-73.5666632652,23
Bixi_MTL,America/Montreal,651,Bixi_MTL,7124,45.5167826988,-73.6114226282,27
Bixi_MTL,America/Montreal,650,Bixi_MTL,7123,45.5908919099,-73.6406171322,27
Bixi_MTL,America/Montreal,649,Bixi_MTL,7122,45.5811600298,-73.641243428,23
Bixi_MTL,America/Montreal,648,Bixi_MTL,7121,45.5958745749,-73.5235279799,23
Bixi_MTL,America/Montreal,647,Bixi_MTL,7120,45.5581596605,-73.548400104,19
Bixi_MTL,America/Montreal,646,Bixi_MTL,7119,45.6096262783,-73.5227389808,27
Bixi_MTL,America/Montreal,645,Bixi_MTL,7118,45.6019133216,-73.5244184732,19
Bixi_MTL,America/Montreal,644,Bixi_MTL,7117,45.5925961528,-73.5661751032,27
Bixi_MTL,America/Montreal,643,Bixi_MTL,7116,45.5967964775,-73.5351794958,23
Bixi_MTL,America/Montreal,642,Bixi_MTL,7115,45.5891750042,-73.5396561027,15
Bixi_MTL,America/Montreal,641,Bixi_MTL,7114,45.4927606108,-73.5564105213,19
Bixi_MTL,America/Montreal,640,Bixi_MTL,7113,45.5252675475,-73.5952373742,15
Bixi_MTL,America/Montreal,639,Bixi_MTL,7112,45.4440430924,-73.6137521267,19
Bixi_MTL,America/Montreal,638,Bixi_MTL,7111,45.4261235204,-73.6574158072,27
Bixi_MTL,America/Montreal,637,Bixi_MTL,7110,45.4163102385,-73.612915948,31
Bixi_MTL,America/Montreal,636,Bixi_MTL,7109,45.4356757551,-73.6054748297,22
Bixi_MTL,America/Montreal,635,Bixi_MTL,7108,45.4224514072,-73.6011940241,31
Bixi_MTL,America/Montreal,634,Bixi_MTL,7107,45.4335564538,-73.6840433569,19
Bixi_MTL,America/Montreal,633,Bixi_MTL,7106,45.4357935059,-73.680190444,15
Bixi_MTL,America/Montreal,632,Bixi_MTL,7105,45.4328398407,-73.6934915185,27
Bixi_MTL,America/Montreal,631,Bixi_MTL,7104,45.4349871554,-73.6707986891,23
Bixi_MTL,America/Montreal,630,Bixi_MTL,7103,45.4316481129,-73.6711245775,31
Bixi_MTL,America/Montreal,629,Bixi_MTL,7102,45.5140806966,-73.6469498277,23
Bixi_MTL,America/Montreal,628,Bixi_MTL,7101,45.500450948,-73.6614283919,23
Bixi_MTL,America/Montreal,627,Bixi_MTL,7100,45.4940443211,-73.6544948816,19
Bixi_MTL,America/Montreal,626,Bixi_MTL,7098,45.5953063178,-73.5586059093,19
Bixi_MTL,America/Montreal,625,Bixi_MTL,7099,45.4757643123,-73.6069771886,15
Bixi_MTL,America/Montreal,624,Bixi_MTL,7097,45.5972211493,-73.5627901554,23
Bixi_MTL,America/Montreal,623,Bixi_MTL,7096,45.5383076546,-73.6548838019,30
Bixi_MTL,America/Montreal,622,Bixi_MTL,7095,45.5406855173,-73.6533764005,15
Bixi_MTL,America/Montreal,621,Bixi_MTL,7094,45.5330803241,-73.6945965886,19
Bixi_MTL,America/Montreal,620,Bixi_MTL,7093,45.5398065482,-73.6872661114,23
Bixi_MTL,America/Montreal,619,Bixi_MTL,7092,45.5397255311,-73.6771649122,31
Bixi_MTL,America/Montreal,618,Bixi_MTL,7091,45.5760003416,-73.6467647552,23
Bixi_MTL,America/Montreal,617,Bixi_MTL,7090,45.5705063565,-73.6517804861,31
Bixi_MTL,America/Montreal,614,Bixi_MTL,7089,45.6495458845,-73.4919154644,23
Bixi_MTL,America/Montreal,613,Bixi_MTL,7088,45.6514058392,-73.5004127026,19
Bixi_MTL,America/Montreal,612,Bixi_MTL,7087,45.6414153575,-73.499956727,19
Bixi_MTL,America/Montreal,611,Bixi_MTL,7086,0.0,0.0,3
Bixi_MTL,America/Montreal,610,Bixi_MTL,7085,45.500186136,-73.571177423,31
Bixi_MTL,America/Montreal,609,Bixi_MTL,7083,45.5156042578,-73.5721349716,19
Bixi_MTL,America/Montreal,608,Bixi_MTL,7084,45.5028128165,-73.5760241747,23
Bixi_MTL,America/Montreal,607,Bixi_MTL,7082,45.4836284926,-73.5797025565,19
Bixi_MTL,America/Montreal,606,Bixi_MTL,4002,45.5169365471,-73.6404830217,19
Bixi_MTL,America/Montreal,605,Bixi_MTL,4001,45.5202224107,-73.6298561096,23
Bixi_MTL,America/Montreal,595,Bixi_MTL,4000,45.5495976789,-73.5418742895,19
Bixi_MTL,America/Montreal,594,Bixi_MTL,7081,45.5156698041,-73.5610091686,27
Bixi_MTL,America/Montreal,593,Bixi_MTL,7080,45.5051022425,-73.5718788207,23
Bixi_MTL,America/Montreal,592,Bixi_MTL,7079,45.5002782549,-73.5598772764,19
Bixi_MTL,America/Montreal,591,Bixi_MTL,7078,45.5344529469,-73.5596519709,23
Bixi_MTL,America/Montreal,590,Bixi_MTL,7077,45.526499983,-73.5457527742,27
Bixi_MTL,America/Montreal,589,Bixi_MTL,7076,45.4912296153,-73.5807824135,19
Bixi_MTL,America/Montreal,588,Bixi_MTL,7075,45.5871920108,-73.5313922167,31
Bixi_MTL,America/Montreal,587,Bixi_MTL,7074,45.5181280865,-73.5618513823,15
Bixi_MTL,America/Montreal,586,Bixi_MTL,7073,45.5231943286,-73.5558425635,19
Bixi_MTL,America/Montreal,585,Bixi_MTL,7072,45.5230349331,-73.5653945804,27
Bixi_MTL,America/Montreal,584,Bixi_MTL,7071,45.4957891048,-73.5825955868,19
Bixi_MTL,America/Montreal,583,Bixi_MTL,7070,45.4799304207,-73.5559210181,23
Bixi_MTL,America/Montreal,582,Bixi_MTL,7069,45.5063713381,-73.5642009974,66
Bixi_MTL,America/Montreal,581,Bixi_MTL,7068,45.4875215851,-73.5650029778,31
Bixi_MTL,America/Montreal,580,Bixi_MTL,7067,45.5062510326,-73.5713906586,31
Bixi_MTL,America/Montreal,579,Bixi_MTL,7066,45.5070781281,-73.5613954067,39
Bixi_MTL,America/Montreal,578,Bixi_MTL,7065,45.5436508505,-73.6056505144,23
Bixi_MTL,America/Montreal,577,Bixi_MTL,7064,45.539983846,-73.6381347477,23
Bixi_MTL,America/Montreal,576,Bixi_MTL,7063,45.5419546324,-73.6299419403,19
Bixi_MTL,America/Montreal,575,Bixi_MTL,7062,45.49716534,-73.5593301058,21
Bixi_MTL,America/Montreal,574,Bixi_MTL,7061,45.5404319022,-73.6165067554,15
Bixi_MTL,America/Montreal,573,Bixi_MTL,7060,45.4630010873,-73.5715689522,19
Bixi_MTL,America/Montreal,572,Bixi_MTL,7059,45.4530158362,-73.5719150305,23
Bixi_MTL,America/Montreal,571,Bixi_MTL,7058,45.4610779901,-73.5673069954,15
Bixi_MTL,America/Montreal,570,Bixi_MTL,7057,45.4578347461,-73.56757586,19
Bixi_MTL,America/Montreal,569,Bixi_MTL,7056,45.4482620482,-73.5778561234,15
Bixi_MTL,America/Montreal,568,Bixi_MTL,7055,45.4802641772,-73.5809936374,27
Bixi_MTL,America/Montreal,567,Bixi_MTL,7054,45.4676656539,-73.5939178432,35
Bixi_MTL,America/Montreal,566,Bixi_MTL,7053,45.4809140677,-73.5684603453,23
Bixi_MTL,America/Montreal,565,Bixi_MTL,7052,45.482825099,-73.5620632535,15
Bixi_MTL,America/Montreal,564,Bixi_MTL,7051,45.4500203238,-73.6003062129,19
Bixi_MTL,America/Montreal,563,Bixi_MTL,7050,45.4897272532,-73.5640628636,15
Bixi_MTL,America/Montreal,562,Bixi_MTL,7049,45.5018634634,-73.5439610481,35
Bixi_MTL,America/Montreal,561,Bixi_MTL,7048,45.4470591511,-73.6022950709,27
Bixi_MTL,America/Montreal,560,Bixi_MTL,7047,45.4924574234,-73.5606645048,31
Bixi_MTL,America/Montreal,559,Bixi_MTL,7046,45.5023860796,-73.5733379424,15
Bixi_MTL,America/Montreal,558,Bixi_MTL,7045,45.534727256,-73.6147928238,15
Bixi_MTL,America/Montreal,557,Bixi_MTL,7044,45.5649367933,-73.5555911064,23
Bixi_MTL,America/Montreal,556,Bixi_MTL,7043,45.549713734,-73.5638482869,23
Bixi_MTL,America/Montreal,555,Bixi_MTL,7041,45.470535001,-73.631657213,31
Bixi_MTL,America/Montreal,554,Bixi_MTL,7040,45.5295474485,-73.6107185483,15
Bixi_MTL,America/Montreal,553,Bixi_MTL,7039,45.5437631511,-73.5677200556,23
Bixi_MTL,America/Montreal,552,Bixi_MTL,7038,45.5141079496,-73.5752302408,19
Bixi_MTL,America/Montreal,551,Bixi_MTL,7037,45.5078435478,-73.5720960796,23
Bixi_MTL,America/Montreal,550,Bixi_MTL,7036,45.5198946758,-73.5968273878,15
Bixi_MTL,America/Montreal,549,Bixi_MTL,7035,45.5392237446,-73.5738367966,15
Bixi_MTL,America/Montreal,547,Bixi_MTL,7033,45.5085668695,-73.5776978731,19
Bixi_MTL,America/Montreal,546,Bixi_MTL,7032,45.5262518761,-73.5897583893,27
Bixi_MTL,America/Montreal,545,Bixi_MTL,7031,45.5228776802,-73.5774806142,15
Bixi_MTL,America/Montreal,544,Bixi_MTL,7030,45.5334091272,-73.5706570745,11
Bixi_MTL,America/Montreal,543,Bixi_MTL,7029,45.5380207403,-73.5835236311,19
Bixi_MTL,America/Montreal,542,Bixi_MTL,7028,45.5271165923,-73.5977358522,19
Bixi_MTL,America/Montreal,541,Bixi_MTL,7027,45.5365054186,-73.5680392385,15
Bixi_MTL,America/Montreal,540,Bixi_MTL,7026,45.5270410961,-73.5934705666,19
Bixi_MTL,America/Montreal,539,Bixi_MTL,7025,45.5279333202,-73.6012225134,23
Bixi_MTL,America/Montreal,538,Bixi_MTL,7042,45.5323306459,-73.6201867461,15
Bixi_MTL,America/Montreal,537,Bixi_MTL,7024,45.5272310656,-73.5867261887,18
